row_id,n_aspects,n_supported,n_matched,support_rate,match_rate,row_score
7901,3,3,2,1.0,0.6667,0.6667
7902,3,3,2,1.0,0.6667,0.6667
7903,2,0,0,0.0,0.0,0.0
7904,2,2,1,1.0,0.5,0.5
7905,2,2,0,1.0,0.0,0.0
7906,2,1,1,0.5,0.5,0.5
7907,1,0,0,0.0,0.0,0.0
7908,2,1,1,0.5,0.5,0.5
7909,3,1,0,0.3333,0.0,0.0
7910,2,1,1,0.5,0.5,0.5
7911,3,2,1,0.6667,0.3333,0.3333
7912,2,2,1,1.0,0.5,0.5
7913,1,1,1,1.0,1.0,1.0
7914,1,1,0,1.0,0.0,0.0
7915,2,2,1,1.0,0.5,0.5
7916,2,2,1,1.0,0.5,0.5
7917,1,1,1,1.0,1.0,1.0
7918,3,1,1,0.3333,0.3333,0.3333
7919,3,2,1,0.6667,0.3333,0.3333
7920,1,1,1,1.0,1.0,1.0
7921,1,1,1,1.0,1.0,1.0
7922,2,2,1,1.0,0.5,0.5
7923,1,0,0,0.0,0.0,0.0
7924,1,0,0,0.0,0.0,0.0
7925,2,2,2,1.0,1.0,1.0
7926,1,1,1,1.0,1.0,1.0
7927,2,2,1,1.0,0.5,0.5
7928,1,1,1,1.0,1.0,1.0
7929,1,1,1,1.0,1.0,1.0
7930,3,3,3,1.0,1.0,1.0
7931,3,2,0,0.6667,0.0,0.0
7932,1,1,1,1.0,1.0,1.0
7933,1,1,0,1.0,0.0,0.0
7934,2,1,1,0.5,0.5,0.5
7935,2,2,2,1.0,1.0,1.0
7936,3,3,3,1.0,1.0,1.0
7937,3,1,1,0.3333,0.3333,0.3333
7938,2,2,1,1.0,0.5,0.5
7939,1,1,1,1.0,1.0,1.0
7940,3,3,2,1.0,0.6667,0.6667
7941,2,2,2,1.0,1.0,1.0
7942,2,2,2,1.0,1.0,1.0
7943,3,3,2,1.0,0.6667,0.6667
7944,3,2,0,0.6667,0.0,0.0
7945,3,3,2,1.0,0.6667,0.6667
7946,2,2,2,1.0,1.0,1.0
7947,2,1,1,0.5,0.5,0.5
7948,1,1,1,1.0,1.0,1.0
7949,2,2,2,1.0,1.0,1.0
7950,2,2,2,1.0,1.0,1.0
7951,2,2,1,1.0,0.5,0.5
7952,2,2,2,1.0,1.0,1.0
7953,2,2,2,1.0,1.0,1.0
7954,3,3,2,1.0,0.6667,0.6667
7955,3,3,2,1.0,0.6667,0.6667
7956,3,2,1,0.6667,0.3333,0.3333
7957,3,3,2,1.0,0.6667,0.6667
7958,2,2,2,1.0,1.0,1.0
7959,3,2,0,0.6667,0.0,0.0
7960,2,2,2,1.0,1.0,1.0
7961,2,2,2,1.0,1.0,1.0
7962,2,2,2,1.0,1.0,1.0
7963,3,2,2,0.6667,0.6667,0.6667
7964,2,1,1,0.5,0.5,0.5
7965,1,1,0,1.0,0.0,0.0
7966,3,3,1,1.0,0.3333,0.3333
7967,3,3,2,1.0,0.6667,0.6667
7968,2,2,2,1.0,1.0,1.0
7969,2,2,1,1.0,0.5,0.5
7970,1,1,1,1.0,1.0,1.0
7971,2,2,2,1.0,1.0,1.0
7972,3,2,2,0.6667,0.6667,0.6667
7973,1,1,1,1.0,1.0,1.0
7974,2,2,1,1.0,0.5,0.5
7975,2,1,1,0.5,0.5,0.5
7976,2,2,2,1.0,1.0,1.0
7977,2,2,2,1.0,1.0,1.0
7978,1,1,1,1.0,1.0,1.0
7979,2,2,2,1.0,1.0,1.0
7980,1,1,1,1.0,1.0,1.0
7981,1,1,0,1.0,0.0,0.0
7982,1,1,1,1.0,1.0,1.0
7983,2,1,0,0.5,0.0,0.0
7984,1,1,1,1.0,1.0,1.0
7985,2,2,2,1.0,1.0,1.0
7986,1,0,0,0.0,0.0,0.0
7987,3,2,0,0.6667,0.0,0.0
7988,2,2,2,1.0,1.0,1.0
7989,3,2,2,0.6667,0.6667,0.6667
7990,1,1,1,1.0,1.0,1.0
7991,2,2,1,1.0,0.5,0.5
7992,3,2,1,0.6667,0.3333,0.3333
7993,1,0,0,0.0,0.0,0.0
7994,3,2,1,0.6667,0.3333,0.3333
7995,2,2,0,1.0,0.0,0.0
7996,2,2,2,1.0,1.0,1.0
7997,2,2,1,1.0,0.5,0.5
7998,2,2,0,1.0,0.0,0.0
7999,2,1,1,0.5,0.5,0.5
8000,3,2,0,0.6667,0.0,0.0
8001,2,2,2,1.0,1.0,1.0
8002,2,0,0,0.0,0.0,0.0
8003,2,2,1,1.0,0.5,0.5
8004,1,1,1,1.0,1.0,1.0
8005,3,3,3,1.0,1.0,1.0
8006,2,2,1,1.0,0.5,0.5
8007,2,2,0,1.0,0.0,0.0
8008,3,3,3,1.0,1.0,1.0
8009,2,1,1,0.5,0.5,0.5
8010,2,2,1,1.0,0.5,0.5
8011,3,3,2,1.0,0.6667,0.6667
8012,3,2,2,0.6667,0.6667,0.6667
8013,3,3,1,1.0,0.3333,0.3333
8014,2,1,1,0.5,0.5,0.5
8015,1,0,0,0.0,0.0,0.0
8016,1,1,1,1.0,1.0,1.0
8017,2,2,1,1.0,0.5,0.5
8018,2,2,2,1.0,1.0,1.0
8019,2,2,2,1.0,1.0,1.0
8020,2,1,0,0.5,0.0,0.0
8021,2,1,1,0.5,0.5,0.5
8022,1,1,1,1.0,1.0,1.0
8023,2,1,1,0.5,0.5,0.5
8024,2,2,1,1.0,0.5,0.5
8025,3,3,3,1.0,1.0,1.0
8026,2,2,1,1.0,0.5,0.5
8027,1,1,0,1.0,0.0,0.0
8028,2,1,1,0.5,0.5,0.5
8029,2,1,0,0.5,0.0,0.0
8030,2,1,1,0.5,0.5,0.5
8031,1,0,0,0.0,0.0,0.0
8032,3,2,2,0.6667,0.6667,0.6667
8033,2,1,1,0.5,0.5,0.5
8034,2,2,1,1.0,0.5,0.5
8035,2,2,2,1.0,1.0,1.0
8036,2,2,1,1.0,0.5,0.5
8037,1,1,1,1.0,1.0,1.0
8038,2,2,2,1.0,1.0,1.0
8039,3,3,3,1.0,1.0,1.0
8040,3,3,3,1.0,1.0,1.0
8041,2,2,2,1.0,1.0,1.0
8042,2,2,2,1.0,1.0,1.0
8043,3,3,2,1.0,0.6667,0.6667
8044,2,2,1,1.0,0.5,0.5
8045,1,1,0,1.0,0.0,0.0
8046,3,3,3,1.0,1.0,1.0
8047,2,2,1,1.0,0.5,0.5
8048,1,1,1,1.0,1.0,1.0
8049,1,1,0,1.0,0.0,0.0
8050,2,2,1,1.0,0.5,0.5
8051,3,2,1,0.6667,0.3333,0.3333
8052,1,1,1,1.0,1.0,1.0
8053,3,2,2,0.6667,0.6667,0.6667
8054,3,3,3,1.0,1.0,1.0
8055,2,2,1,1.0,0.5,0.5
8056,2,2,2,1.0,1.0,1.0
8057,1,1,1,1.0,1.0,1.0
8058,1,1,1,1.0,1.0,1.0
8059,2,1,1,0.5,0.5,0.5
8060,2,2,1,1.0,0.5,0.5
8061,1,1,1,1.0,1.0,1.0
8062,3,3,2,1.0,0.6667,0.6667
8063,3,2,1,0.6667,0.3333,0.3333
8064,3,2,1,0.6667,0.3333,0.3333
8065,2,2,1,1.0,0.5,0.5
8066,3,3,3,1.0,1.0,1.0
8067,3,2,1,0.6667,0.3333,0.3333
8068,3,3,1,1.0,0.3333,0.3333
8069,1,1,1,1.0,1.0,1.0
8070,1,1,1,1.0,1.0,1.0
8071,3,2,0,0.6667,0.0,0.0
8072,2,0,0,0.0,0.0,0.0
8073,3,3,3,1.0,1.0,1.0
8074,1,1,0,1.0,0.0,0.0
8075,3,3,1,1.0,0.3333,0.3333
8076,1,1,0,1.0,0.0,0.0
8077,3,2,2,0.6667,0.6667,0.6667
8078,3,3,2,1.0,0.6667,0.6667
8079,3,3,1,1.0,0.3333,0.3333
8080,2,1,1,0.5,0.5,0.5
8081,2,1,1,0.5,0.5,0.5
8082,1,1,1,1.0,1.0,1.0
8083,3,2,1,0.6667,0.3333,0.3333
8084,2,2,2,1.0,1.0,1.0
8085,1,1,0,1.0,0.0,0.0
8086,3,2,0,0.6667,0.0,0.0
8087,2,2,2,1.0,1.0,1.0
8088,2,2,1,1.0,0.5,0.5
8089,1,1,0,1.0,0.0,0.0
8090,2,2,1,1.0,0.5,0.5
8091,3,3,3,1.0,1.0,1.0
8092,2,0,0,0.0,0.0,0.0
8093,2,1,0,0.5,0.0,0.0
8094,3,2,1,0.6667,0.3333,0.3333
8095,2,1,1,0.5,0.5,0.5
8096,2,2,2,1.0,1.0,1.0
8097,1,1,0,1.0,0.0,0.0
8098,3,2,1,0.6667,0.3333,0.3333
8099,2,2,1,1.0,0.5,0.5
8100,2,2,1,1.0,0.5,0.5
8101,1,1,1,1.0,1.0,1.0
8102,1,1,0,1.0,0.0,0.0
8103,1,1,1,1.0,1.0,1.0
8104,1,1,1,1.0,1.0,1.0
8105,2,1,1,0.5,0.5,0.5
8106,3,2,2,0.6667,0.6667,0.6667
8107,1,1,1,1.0,1.0,1.0
8108,2,1,0,0.5,0.0,0.0
8109,3,1,0,0.3333,0.0,0.0
8110,3,3,2,1.0,0.6667,0.6667
8111,3,1,0,0.3333,0.0,0.0
8112,3,2,1,0.6667,0.3333,0.3333
8113,1,1,1,1.0,1.0,1.0
8114,2,1,1,0.5,0.5,0.5
8115,2,2,1,1.0,0.5,0.5
8116,3,3,2,1.0,0.6667,0.6667
8117,2,2,1,1.0,0.5,0.5
8118,1,1,1,1.0,1.0,1.0
8119,2,1,0,0.5,0.0,0.0
8120,3,2,1,0.6667,0.3333,0.3333
8121,3,3,1,1.0,0.3333,0.3333
8122,2,1,0,0.5,0.0,0.0
8123,3,3,1,1.0,0.3333,0.3333
8124,1,1,1,1.0,1.0,1.0
8125,2,1,0,0.5,0.0,0.0
8126,2,2,2,1.0,1.0,1.0
8127,3,2,2,0.6667,0.6667,0.6667
8128,3,3,2,1.0,0.6667,0.6667
8129,2,2,0,1.0,0.0,0.0
8130,3,3,2,1.0,0.6667,0.6667
8131,2,2,2,1.0,1.0,1.0
8132,1,1,1,1.0,1.0,1.0
8133,2,2,2,1.0,1.0,1.0
8134,3,3,2,1.0,0.6667,0.6667
8135,3,3,2,1.0,0.6667,0.6667
8136,3,2,0,0.6667,0.0,0.0
8137,2,2,2,1.0,1.0,1.0
8138,2,2,1,1.0,0.5,0.5
8139,2,2,2,1.0,1.0,1.0
8140,2,2,2,1.0,1.0,1.0
8141,3,2,2,0.6667,0.6667,0.6667
8142,2,2,1,1.0,0.5,0.5
8143,2,1,1,0.5,0.5,0.5
8144,1,1,0,1.0,0.0,0.0
8145,3,3,0,1.0,0.0,0.0
8146,2,2,1,1.0,0.5,0.5
8147,2,2,0,1.0,0.0,0.0
8148,1,1,1,1.0,1.0,1.0
8149,2,2,1,1.0,0.5,0.5
8150,1,1,1,1.0,1.0,1.0
8151,1,1,1,1.0,1.0,1.0
8152,1,0,0,0.0,0.0,0.0
8153,2,2,2,1.0,1.0,1.0
8154,3,3,3,1.0,1.0,1.0
8155,2,2,2,1.0,1.0,1.0
8156,1,1,1,1.0,1.0,1.0
8157,1,1,0,1.0,0.0,0.0
8158,3,3,2,1.0,0.6667,0.6667
8159,1,1,0,1.0,0.0,0.0
8160,2,2,2,1.0,1.0,1.0
8161,1,1,1,1.0,1.0,1.0
8162,2,2,0,1.0,0.0,0.0
8163,1,0,0,0.0,0.0,0.0
8164,2,1,0,0.5,0.0,0.0
8165,1,1,0,1.0,0.0,0.0
8166,3,3,3,1.0,1.0,1.0
8167,2,2,2,1.0,1.0,1.0
8168,2,0,0,0.0,0.0,0.0
8169,2,1,0,0.5,0.0,0.0
8170,2,2,2,1.0,1.0,1.0
8171,2,2,0,1.0,0.0,0.0
8172,2,2,1,1.0,0.5,0.5
8173,1,1,0,1.0,0.0,0.0
8174,2,2,1,1.0,0.5,0.5
8175,2,2,2,1.0,1.0,1.0
8176,3,2,2,0.6667,0.6667,0.6667
8177,1,1,1,1.0,1.0,1.0
8178,2,2,2,1.0,1.0,1.0
8179,2,1,1,0.5,0.5,0.5
8180,1,1,0,1.0,0.0,0.0
8181,1,1,1,1.0,1.0,1.0
8182,2,0,0,0.0,0.0,0.0
8183,2,2,2,1.0,1.0,1.0
8184,3,3,1,1.0,0.3333,0.3333
8185,3,3,2,1.0,0.6667,0.6667
8186,1,1,1,1.0,1.0,1.0
8187,2,1,0,0.5,0.0,0.0
8188,1,1,1,1.0,1.0,1.0
8189,2,2,2,1.0,1.0,1.0
8190,1,1,1,1.0,1.0,1.0
8191,1,1,1,1.0,1.0,1.0
8192,3,3,1,1.0,0.3333,0.3333
8193,2,2,1,1.0,0.5,0.5
8194,3,2,0,0.6667,0.0,0.0
8195,2,2,2,1.0,1.0,1.0
8196,2,1,1,0.5,0.5,0.5
8197,1,1,1,1.0,1.0,1.0
8198,1,0,0,0.0,0.0,0.0
8199,2,2,1,1.0,0.5,0.5
8200,2,2,2,1.0,1.0,1.0
8201,3,2,0,0.6667,0.0,0.0
8202,3,2,1,0.6667,0.3333,0.3333
8203,3,3,2,1.0,0.6667,0.6667
8204,1,1,1,1.0,1.0,1.0
8205,3,2,2,0.6667,0.6667,0.6667
8206,2,2,2,1.0,1.0,1.0
8207,2,2,1,1.0,0.5,0.5
8208,1,1,1,1.0,1.0,1.0
8209,3,2,1,0.6667,0.3333,0.3333
8210,2,2,2,1.0,1.0,1.0
8211,1,1,0,1.0,0.0,0.0
8212,1,0,0,0.0,0.0,0.0
8213,3,3,3,1.0,1.0,1.0
8214,3,3,2,1.0,0.6667,0.6667
8215,1,1,1,1.0,1.0,1.0
8216,3,2,1,0.6667,0.3333,0.3333
8217,1,1,1,1.0,1.0,1.0
8218,1,1,1,1.0,1.0,1.0
8219,2,2,1,1.0,0.5,0.5
8220,1,1,0,1.0,0.0,0.0
8221,2,2,2,1.0,1.0,1.0
8222,2,2,1,1.0,0.5,0.5
8223,1,1,1,1.0,1.0,1.0
8224,3,2,1,0.6667,0.3333,0.3333
8225,3,3,2,1.0,0.6667,0.6667
8226,3,3,2,1.0,0.6667,0.6667
8227,1,1,1,1.0,1.0,1.0
8228,1,1,1,1.0,1.0,1.0
8229,1,1,1,1.0,1.0,1.0
8230,1,1,1,1.0,1.0,1.0
8231,3,2,1,0.6667,0.3333,0.3333
8232,3,3,1,1.0,0.3333,0.3333
8233,1,1,1,1.0,1.0,1.0
8234,1,1,0,1.0,0.0,0.0
8235,3,3,1,1.0,0.3333,0.3333
8236,3,3,2,1.0,0.6667,0.6667
8237,2,2,1,1.0,0.5,0.5
8238,3,3,1,1.0,0.3333,0.3333
8239,2,1,0,0.5,0.0,0.0
8240,3,2,1,0.6667,0.3333,0.3333
8241,3,3,3,1.0,1.0,1.0
8242,3,3,2,1.0,0.6667,0.6667
8243,2,2,2,1.0,1.0,1.0
8244,3,3,3,1.0,1.0,1.0
8245,3,3,1,1.0,0.3333,0.3333
8246,1,1,1,1.0,1.0,1.0
8247,1,1,1,1.0,1.0,1.0
8248,3,3,3,1.0,1.0,1.0
8249,3,2,2,0.6667,0.6667,0.6667
8250,2,2,2,1.0,1.0,1.0
8251,2,1,1,0.5,0.5,0.5
8252,1,1,1,1.0,1.0,1.0
8253,1,1,1,1.0,1.0,1.0
8254,3,3,1,1.0,0.3333,0.3333
8255,2,2,0,1.0,0.0,0.0
8256,2,2,1,1.0,0.5,0.5
8257,1,1,1,1.0,1.0,1.0
8258,3,3,2,1.0,0.6667,0.6667
8259,2,2,1,1.0,0.5,0.5
8260,3,3,2,1.0,0.6667,0.6667
8261,3,3,3,1.0,1.0,1.0
8262,3,3,2,1.0,0.6667,0.6667
8263,1,1,1,1.0,1.0,1.0
8264,1,1,1,1.0,1.0,1.0
8265,2,2,2,1.0,1.0,1.0
8266,1,1,0,1.0,0.0,0.0
8267,2,2,1,1.0,0.5,0.5
8268,3,1,1,0.3333,0.3333,0.3333
8269,1,1,1,1.0,1.0,1.0
8270,2,2,1,1.0,0.5,0.5
8271,2,2,1,1.0,0.5,0.5
8272,2,2,1,1.0,0.5,0.5
8273,1,1,1,1.0,1.0,1.0
8274,3,3,2,1.0,0.6667,0.6667
8275,2,2,2,1.0,1.0,1.0
8276,2,1,1,0.5,0.5,0.5
8277,2,2,2,1.0,1.0,1.0
8278,1,1,0,1.0,0.0,0.0
8279,2,1,1,0.5,0.5,0.5
8280,2,1,0,0.5,0.0,0.0
8281,1,1,1,1.0,1.0,1.0
8282,2,2,2,1.0,1.0,1.0
8283,2,2,1,1.0,0.5,0.5
8284,3,2,1,0.6667,0.3333,0.3333
8285,1,1,1,1.0,1.0,1.0
8286,3,3,0,1.0,0.0,0.0
8287,2,2,2,1.0,1.0,1.0
8288,2,2,1,1.0,0.5,0.5
8289,2,2,2,1.0,1.0,1.0
8290,2,1,0,0.5,0.0,0.0
8291,2,2,2,1.0,1.0,1.0
8292,1,1,1,1.0,1.0,1.0
8293,3,3,3,1.0,1.0,1.0
8294,3,3,1,1.0,0.3333,0.3333
8295,2,2,2,1.0,1.0,1.0
8296,1,1,1,1.0,1.0,1.0
8297,2,2,1,1.0,0.5,0.5
8298,2,2,1,1.0,0.5,0.5
8299,3,3,3,1.0,1.0,1.0
8300,2,2,2,1.0,1.0,1.0
8301,2,1,1,0.5,0.5,0.5
8302,2,2,2,1.0,1.0,1.0
8303,1,1,0,1.0,0.0,0.0
8304,1,1,1,1.0,1.0,1.0
8305,2,2,2,1.0,1.0,1.0
8306,3,3,2,1.0,0.6667,0.6667
8307,3,2,1,0.6667,0.3333,0.3333
8308,2,2,2,1.0,1.0,1.0
8309,1,1,0,1.0,0.0,0.0
8310,1,1,1,1.0,1.0,1.0
8311,2,1,1,0.5,0.5,0.5
8312,2,1,1,0.5,0.5,0.5
8313,3,3,2,1.0,0.6667,0.6667
8314,1,1,1,1.0,1.0,1.0
8315,3,2,0,0.6667,0.0,0.0
8316,3,1,1,0.3333,0.3333,0.3333
8317,1,1,1,1.0,1.0,1.0
8318,1,1,1,1.0,1.0,1.0
8319,1,0,0,0.0,0.0,0.0
8320,2,2,1,1.0,0.5,0.5
8321,2,2,0,1.0,0.0,0.0
8322,3,2,0,0.6667,0.0,0.0
8323,1,1,1,1.0,1.0,1.0
8324,2,1,1,0.5,0.5,0.5
8325,2,2,1,1.0,0.5,0.5
8326,3,3,2,1.0,0.6667,0.6667
8327,3,2,1,0.6667,0.3333,0.3333
8328,1,1,1,1.0,1.0,1.0
8329,1,0,0,0.0,0.0,0.0
8330,1,1,1,1.0,1.0,1.0
8331,1,1,1,1.0,1.0,1.0
8332,1,1,1,1.0,1.0,1.0
8333,2,1,0,0.5,0.0,0.0
8334,3,2,1,0.6667,0.3333,0.3333
8335,3,3,2,1.0,0.6667,0.6667
8336,3,3,2,1.0,0.6667,0.6667
8337,1,0,0,0.0,0.0,0.0
8338,2,1,1,0.5,0.5,0.5
8339,2,1,0,0.5,0.0,0.0
8340,3,2,2,0.6667,0.6667,0.6667
8341,3,3,2,1.0,0.6667,0.6667
8342,2,1,1,0.5,0.5,0.5
8343,3,3,2,1.0,0.6667,0.6667
8344,3,2,0,0.6667,0.0,0.0
8345,2,2,1,1.0,0.5,0.5
8346,1,1,1,1.0,1.0,1.0
8347,3,2,2,0.6667,0.6667,0.6667
8348,1,1,1,1.0,1.0,1.0
8349,3,2,2,0.6667,0.6667,0.6667
8350,3,2,2,0.6667,0.6667,0.6667
8351,2,2,1,1.0,0.5,0.5
8352,2,2,1,1.0,0.5,0.5
8353,1,1,1,1.0,1.0,1.0
8354,3,3,2,1.0,0.6667,0.6667
8355,1,1,1,1.0,1.0,1.0
8356,2,2,1,1.0,0.5,0.5
8357,3,2,1,0.6667,0.3333,0.3333
8358,1,1,1,1.0,1.0,1.0
8359,2,2,2,1.0,1.0,1.0
8360,1,1,1,1.0,1.0,1.0
8361,2,2,1,1.0,0.5,0.5
8362,3,2,2,0.6667,0.6667,0.6667
8363,1,0,0,0.0,0.0,0.0
8364,2,2,2,1.0,1.0,1.0
8365,2,2,2,1.0,1.0,1.0
8366,2,0,0,0.0,0.0,0.0
8367,2,2,1,1.0,0.5,0.5
8368,2,2,1,1.0,0.5,0.5
8369,3,3,1,1.0,0.3333,0.3333
8370,3,3,1,1.0,0.3333,0.3333
8371,2,1,1,0.5,0.5,0.5
8372,2,1,0,0.5,0.0,0.0
8373,3,2,1,0.6667,0.3333,0.3333
8374,3,2,2,0.6667,0.6667,0.6667
8375,1,1,1,1.0,1.0,1.0
8376,1,1,1,1.0,1.0,1.0
8377,1,1,0,1.0,0.0,0.0
8378,2,2,2,1.0,1.0,1.0
8379,2,2,2,1.0,1.0,1.0
8380,1,1,1,1.0,1.0,1.0
8381,1,1,0,1.0,0.0,0.0
8382,1,1,1,1.0,1.0,1.0
8383,2,2,1,1.0,0.5,0.5
8384,1,1,0,1.0,0.0,0.0
8385,3,2,1,0.6667,0.3333,0.3333
8386,3,3,2,1.0,0.6667,0.6667
8387,3,3,2,1.0,0.6667,0.6667
8388,3,3,3,1.0,1.0,1.0
8389,3,3,2,1.0,0.6667,0.6667
8390,1,1,0,1.0,0.0,0.0
8391,2,2,1,1.0,0.5,0.5
8392,1,1,1,1.0,1.0,1.0
8393,1,1,1,1.0,1.0,1.0
8394,1,1,1,1.0,1.0,1.0
8395,3,3,2,1.0,0.6667,0.6667
8396,3,2,2,0.6667,0.6667,0.6667
8397,2,2,1,1.0,0.5,0.5
8398,3,3,3,1.0,1.0,1.0
8399,2,2,2,1.0,1.0,1.0
8400,1,1,1,1.0,1.0,1.0
8401,3,3,1,1.0,0.3333,0.3333
8402,3,2,1,0.6667,0.3333,0.3333
8403,2,2,1,1.0,0.5,0.5
8404,3,2,1,0.6667,0.3333,0.3333
8405,3,2,0,0.6667,0.0,0.0
8406,3,2,0,0.6667,0.0,0.0
8407,2,2,2,1.0,1.0,1.0
8408,1,1,1,1.0,1.0,1.0
8409,1,1,1,1.0,1.0,1.0
8410,3,3,2,1.0,0.6667,0.6667
8411,2,1,1,0.5,0.5,0.5
8412,3,2,2,0.6667,0.6667,0.6667
8413,1,0,0,0.0,0.0,0.0
8414,1,1,0,1.0,0.0,0.0
8415,2,2,1,1.0,0.5,0.5
8416,1,1,0,1.0,0.0,0.0
8417,1,0,0,0.0,0.0,0.0
8418,3,3,3,1.0,1.0,1.0
8419,3,2,0,0.6667,0.0,0.0
8420,1,1,1,1.0,1.0,1.0
8421,3,2,2,0.6667,0.6667,0.6667
8422,3,2,1,0.6667,0.3333,0.3333
8423,3,3,2,1.0,0.6667,0.6667
8424,3,2,1,0.6667,0.3333,0.3333
8425,1,1,0,1.0,0.0,0.0
8426,2,1,1,0.5,0.5,0.5
8427,1,0,0,0.0,0.0,0.0
8428,2,2,1,1.0,0.5,0.5
8429,3,1,1,0.3333,0.3333,0.3333
8430,2,2,1,1.0,0.5,0.5
8431,2,2,2,1.0,1.0,1.0
8432,2,2,1,1.0,0.5,0.5
8433,1,0,0,0.0,0.0,0.0
8434,2,2,2,1.0,1.0,1.0
8435,3,3,2,1.0,0.6667,0.6667
8436,2,2,1,1.0,0.5,0.5
8437,2,2,2,1.0,1.0,1.0
8438,2,2,2,1.0,1.0,1.0
8439,3,3,1,1.0,0.3333,0.3333
8440,2,1,0,0.5,0.0,0.0
8441,3,3,1,1.0,0.3333,0.3333
8442,1,1,1,1.0,1.0,1.0
8443,2,1,0,0.5,0.0,0.0
8444,2,1,1,0.5,0.5,0.5
8445,2,2,2,1.0,1.0,1.0
8446,2,1,1,0.5,0.5,0.5
8447,1,1,0,1.0,0.0,0.0
8448,1,1,1,1.0,1.0,1.0
8449,2,2,1,1.0,0.5,0.5
8450,2,2,2,1.0,1.0,1.0
8451,3,2,1,0.6667,0.3333,0.3333
8452,3,2,2,0.6667,0.6667,0.6667
8453,3,3,1,1.0,0.3333,0.3333
8454,3,3,2,1.0,0.6667,0.6667
8455,1,1,1,1.0,1.0,1.0
8456,1,1,1,1.0,1.0,1.0
8457,2,2,0,1.0,0.0,0.0
8458,1,1,1,1.0,1.0,1.0
8459,3,3,2,1.0,0.6667,0.6667
8460,2,1,1,0.5,0.5,0.5
8461,2,2,2,1.0,1.0,1.0
8462,1,0,0,0.0,0.0,0.0
8463,1,1,1,1.0,1.0,1.0
8464,2,1,1,0.5,0.5,0.5
8465,2,2,1,1.0,0.5,0.5
8466,2,2,2,1.0,1.0,1.0
8467,1,1,1,1.0,1.0,1.0
8468,1,1,0,1.0,0.0,0.0
8469,3,3,2,1.0,0.6667,0.6667
8470,2,2,2,1.0,1.0,1.0
8471,2,1,1,0.5,0.5,0.5
8472,2,2,0,1.0,0.0,0.0
8473,1,1,1,1.0,1.0,1.0
8474,1,1,1,1.0,1.0,1.0
8475,2,2,2,1.0,1.0,1.0
8476,2,2,2,1.0,1.0,1.0
8477,2,2,0,1.0,0.0,0.0
8478,2,1,1,0.5,0.5,0.5
8479,2,1,1,0.5,0.5,0.5
8480,2,2,1,1.0,0.5,0.5
8481,1,1,1,1.0,1.0,1.0
8482,3,1,1,0.3333,0.3333,0.3333
8483,2,2,1,1.0,0.5,0.5
8484,1,0,0,0.0,0.0,0.0
8485,2,2,1,1.0,0.5,0.5
8486,2,2,2,1.0,1.0,1.0
8487,1,1,1,1.0,1.0,1.0
8488,2,2,2,1.0,1.0,1.0
8489,1,1,1,1.0,1.0,1.0
8490,1,1,0,1.0,0.0,0.0
8491,1,1,0,1.0,0.0,0.0
8492,3,2,2,0.6667,0.6667,0.6667
8493,3,3,3,1.0,1.0,1.0
8494,2,2,1,1.0,0.5,0.5
8495,2,1,1,0.5,0.5,0.5
8496,1,1,0,1.0,0.0,0.0
8497,1,1,0,1.0,0.0,0.0
8498,1,1,1,1.0,1.0,1.0
8499,3,3,2,1.0,0.6667,0.6667
8500,2,1,1,0.5,0.5,0.5
8501,1,0,0,0.0,0.0,0.0
8502,3,3,0,1.0,0.0,0.0
8503,1,1,1,1.0,1.0,1.0
8504,1,1,1,1.0,1.0,1.0
8505,3,3,3,1.0,1.0,1.0
8506,1,1,0,1.0,0.0,0.0
8507,3,3,3,1.0,1.0,1.0
8508,3,2,1,0.6667,0.3333,0.3333
8509,2,1,1,0.5,0.5,0.5
8510,2,1,1,0.5,0.5,0.5
8511,2,2,0,1.0,0.0,0.0
8512,2,1,0,0.5,0.0,0.0
8513,2,2,2,1.0,1.0,1.0
8514,1,1,1,1.0,1.0,1.0
8515,3,3,1,1.0,0.3333,0.3333
8516,1,1,1,1.0,1.0,1.0
8517,1,1,0,1.0,0.0,0.0
8518,1,1,1,1.0,1.0,1.0
8519,2,1,1,0.5,0.5,0.5
8520,1,1,1,1.0,1.0,1.0
8521,3,3,1,1.0,0.3333,0.3333
8522,1,1,0,1.0,0.0,0.0
8523,1,1,1,1.0,1.0,1.0
8524,2,2,2,1.0,1.0,1.0
8525,2,2,2,1.0,1.0,1.0
8526,1,1,0,1.0,0.0,0.0
8527,2,2,2,1.0,1.0,1.0
8528,3,2,1,0.6667,0.3333,0.3333
8529,1,1,1,1.0,1.0,1.0
8530,2,2,2,1.0,1.0,1.0
8531,3,3,3,1.0,1.0,1.0
8532,2,2,2,1.0,1.0,1.0
8533,2,2,1,1.0,0.5,0.5
8534,3,3,2,1.0,0.6667,0.6667
8535,3,3,3,1.0,1.0,1.0
8536,3,1,1,0.3333,0.3333,0.3333
8537,2,2,2,1.0,1.0,1.0
8538,1,1,1,1.0,1.0,1.0
8539,3,2,1,0.6667,0.3333,0.3333
8540,2,1,1,0.5,0.5,0.5
8541,3,3,3,1.0,1.0,1.0
8542,2,1,0,0.5,0.0,0.0
8543,2,2,0,1.0,0.0,0.0
8544,3,3,2,1.0,0.6667,0.6667
8545,2,1,1,0.5,0.5,0.5
8546,2,2,0,1.0,0.0,0.0
8547,3,1,1,0.3333,0.3333,0.3333
